date,close,volume,move,
2/10/2016,49.71,37899918,0,0.536484967
12/5/2014,48.42,27313449,0,0.723920409
8/13/2015,46.73,22627241,0,0.608648294
3/2/2016,52.95,29049172,0,0.58497559
3/23/2017,64.87,18819600,0,0.427186812
1/27/2017,65.78,44817972,0,0.682349212
7/1/2014,41.87,26922597,0,0.133939166
8/1/2016,56.58,26003419,0,0.030790642
9/11/2014,47,29216560,0,0.456725138
7/6/2015,44.39,23033961,0,0.759538588
12/23/2015,55.82,27279832,0,0.41314371
11/22/2016,61.12,23206700,0,0.953885604
11/3/2015,54.15,36596931,0,0.27912635
5/4/2015,48.24,34039485,0,0.370470109
11/2/2016,59.43,22147005,0,0.706558683
7/24/2015,45.94,32333244,0,0.420149218
8/6/2014,42.74,24633966,0,0.618617949
10/26/2016,60.63,29911608,0,0.155250952
3/30/2015,40.96,35049662,0,0.79361763
7/30/2014,43.58,31925735,0,0.038732023
11/24/2014,47.59,35434245,0,0.741346223
10/28/2015,53.98,47000753,0,0.34867115
5/4/2016,49.87,24171449,0,0.159981154
11/7/2016,60.42,31664798,0,0.301173319
12/16/2016,62.3,42453083,-1,0.976184063
10/3/2016,57.42,19189515,0,0.873551309
12/29/2016,62.9,10250582,0,0.059905223
9/25/2015,43.94,29177316,0,0.406804747
6/4/2014,40.32,23210341,-1,0.412760238
10/16/2014,42.74,49040989,-1,0.72191271
5/15/2014,39.6,37793243,0,0.181000093
6/9/2014,41.27,15019425,0,0.29151708
4/14/2016,55.36,20875102,0,0.089181972
3/9/2016,52.84,28145151,0,0.471153751
3/1/2016,52.58,32778474,0,0.818146821
9/20/2016,56.81,17383982,0,0.933714837
4/8/2016,54.42,22157037,0,0.438974316
9/30/2015,44.26,34589501,0,0.076910569
3/3/2016,52.35,24418148,0,0.174037813
3/10/2015,42.03,39159730,0,0.483764034
5/16/2016,51.83,19944632,1,0.958239689
2/9/2015,42.36,nan,0,0.355121546
9/29/2015,43.44,32653952,0,0.645979081
11/14/2016,58.12,40861850,0,0.088311985
12/31/2014,46.45,21552450,0,0.506026346
11/18/2014,48.74,23996457,0,0.573009437
9/24/2015,43.91,27652655,0,0.173022214
1/6/2015,45.65,36447854,0,0.059581739
8/31/2015,43.52,34159135,1,0.718162799
1/9/2017,62.64,20382730,0,0.981207142
10/3/2014,46.09,32453273,0,0.535992043
7/15/2014,42.45,28758961,-1,0.078273583
12/21/2016,63.54,17096304,0,0.742205237
3/4/2015,43.06,25748692,0,0.387995837
6/16/2014,41.5,24205297,0,0.450639717
4/29/2015,49.06,47804562,0,0.458542502
7/15/2015,45.76,nan,0,0.815928085
2/1/2017,63.58,39671528,0,0.401409354
12/17/2015,55.7,41280907,1,0.536087941
9/18/2014,46.68,35556632,0,0.500435902
2/22/2017,64.36,19292651,0,0.940406434
12/15/2014,46.67,29247761,1,0.351580729
11/23/2016,60.4,21848913,0,0.066700795
3/15/2016,53.59,21104763,0,0.091732389
2/18/2015,43.53,27111657,0,0.50635461
10/17/2016,57.22,23830014,0,0.808806395
1/28/2015,41.19,84507078,0,0.786270293
4/20/2016,55.59,36014074,0,0.500650288
5/22/2015,46.9,25720583,0,0.290826416
2/23/2015,44.15,32518754,0,0.369997198
8/12/2016,57.94,21655161,0,0.426737233
6/25/2014,42.03,20051576,0,0.08152581
11/18/2015,53.85,29710030,0,0.758122232
12/31/2015,55.48,27334061,0,0.706737089
5/5/2016,49.94,25309543,0,0.655205226
12/8/2015,55.79,32878026,0,0.998200452
12/10/2015,55.27,31775826,1,0.153525207
11/4/2016,58.71,28697016,-1,0.918373014
2/13/2017,64.72,22920101,0,0.547894345
7/23/2015,46.11,33934010,0,0.886298011
9/21/2015,44.11,26075359,0,0.486440428
12/1/2016,59.2,34542121,0,0.233257737
9/14/2016,56.26,24274273,0,0.371252473
3/25/2015,41.46,43469907,0,0.15146808
12/24/2014,48.14,11442790,0,0.90006952
6/19/2014,41.51,19837767,0,0.582876361
11/5/2015,54.38,31468485,0,0.669105128
7/16/2014,44.08,63322372,0,0.961267413
11/11/2015,53.65,36516260,0,0.805689878
11/25/2016,60.53,8409616,0,0.327206523
11/11/2014,48.87,23445239,0,0.241108157
1/12/2016,52.78,36095539,1,0.978995496
8/1/2014,42.86,31171094,0,0.420153445
9/1/2015,41.82,49194736,-1,0.655363743
9/3/2015,43.5,28053165,1,0.053778715
7/14/2014,42.14,21882943,0,0.475479026
3/3/2017,64.25,18139405,0,0.825114653
6/17/2016,50.13,45710516,0,0.121125328
9/8/2016,57.43,20146083,1,0.951854908
11/14/2014,49.58,29081657,0,0.994243909
1/15/2015,45.48,32750779,0,0.374208509
12/8/2016,61.01,21220753,0,0.866896812
10/21/2016,59.66,80032206,-1,0.459678624
6/2/2015,46.92,21498326,0,0.160069921
11/28/2016,60.61,20732619,0,0.724615972
12/23/2016,63.24,12403819,0,0.392582935
10/19/2016,57.53,22878397,0,0.957040561
2/16/2016,51.09,35937137,-1,0.91346448
2/18/2016,52.19,26244683,0,0.003903082
6/15/2016,49.69,33757639,0,0.215721934
6/8/2015,45.73,22121634,0,0.510525338
12/2/2015,55.21,47274879,0,0.536152956
11/21/2014,47.98,42884795,0,0.969493882
