date,close,volume,move,
3/26/2015,97.64,10445795,0,0.174886277
7/31/2014,94.56,6829388,0,0.353478177
6/10/2016,122.36,4347385,0,0.946225596
5/3/2016,128.4,4040741,0,0.135980637
12/31/2014,93.7,4589312,0,0.503653456
7/15/2014,100.3,3793351,0,0.028323293
12/30/2016,121.72,3574609,0,0.23394384
6/24/2016,119.44,6985935,1,0.573064386
5/12/2016,130.12,4286808,0,0.553311978
3/21/2017,128.52,4062394,0,0.439929838
4/29/2016,126.49,6270760,0,0.834774933
9/16/2014,93.75,5827958,0,0.95371691
10/3/2016,114.64,3085770,0,0.186296488
9/23/2015,97.38,2965774,0,0.963240201
8/4/2015,99.14,2842075,0,0.826051195
3/18/2015,97,5830963,0,0.324027273
3/13/2015,96.35,5152750,0,0.705280099
1/13/2017,121.5,2877498,0,0.793266688
10/22/2014,90.94,6455551,0,0.688806343
4/6/2015,96.28,4501296,0,0.186795326
1/2/2015,93.26,6019693,0,0.166226315
12/27/2016,123.07,1919649,0,0.522286057
9/2/2016,115.83,3410123,0,0.563815406
1/12/2015,93.01,3989585,0,0.48727795
2/4/2016,120.66,7577192,1,0.474113623
8/24/2016,114.87,4135442,0,0.019953958
5/22/2015,98.99,4559491,0,0.637816342
12/13/2016,122.68,4307966,0,0.567386916
7/28/2014,95.78,4863067,0,0.658486245
8/24/2015,92.87,13732868,0,0.522154045
12/18/2015,116.66,11238875,0,0.761154268
12/8/2016,120.45,3255709,0,0.070552852
3/17/2017,128.64,12532692,0,0.088418564
6/23/2015,97.18,4541658,0,0.531499705
7/24/2015,96.1,5554624,0,0.74715514
12/2/2015,113.72,5692204,0,0.216170175
10/9/2014,92.72,5069103,0,0.910507821
11/7/2016,112.82,3842380,0,0.883580317
12/14/2015,116.26,7642742,0,0.421677049
7/30/2014,95.95,6059213,0,0.21886656
6/16/2015,94.63,3094773,0,0.474242193
5/6/2014,100.95,3075103,0,0.477654499
1/4/2017,119.48,3780783,0,0.935662859
6/17/2014,101.27,6479749,0,0.934666939
8/19/2014,94.45,3338257,0,0.763194221
3/23/2016,124.19,4129873,0,0.812261198
8/5/2016,119.21,3883771,0,0.253080042
4/28/2016,127.92,3385547,0,0.228987887
10/8/2014,93.83,5593781,0,0.994142665
1/29/2015,93.27,19146887,0,0.076893363
7/28/2015,97.33,4862990,0,0.855673547
10/25/2016,112.72,4878955,0,0.576943954
8/5/2014,93.43,5494852,0,0.144725912
8/18/2015,100.76,4257289,0,0.088094542
10/8/2015,102.95,8051563,0,0.877556656
6/30/2016,120.34,4808068,0,0.599224684
2/7/2017,124.59,2847175,0,0.340139689
6/17/2015,95.22,3940986,0,0.07490822
3/29/2016,123.97,7187634,0,0.27509789
6/1/2016,121.97,5057195,0,0.582588696
7/17/2014,98.37,4104240,0,0.763379687
8/18/2016,117.13,3710532,0,0.387911062
12/3/2015,113.39,6558595,-1,0.669440229
10/26/2015,112.18,11478642,0,0.735188177
5/6/2016,130.58,4417097,0,0.717444852
1/26/2017,121.88,2497470,0,0.261578635
3/2/2016,118.48,4263799,0,0.867211218
10/31/2016,112.57,4181577,0,0.807514172
7/8/2015,95.84,4914297,0,0.092813041
2/22/2016,117.67,6187593,0,0.956128491
9/18/2014,93.48,5494150,0,0.866662419
9/18/2015,97.05,9665904,0,0.462639023
10/19/2016,111.26,6433443,0,0.054258141
3/17/2015,96.17,4530709,0,0.168187067
10/13/2016,115.41,4464728,0,0.170665894
11/16/2016,119.21,5368514,0,0.457358934
4/12/2016,127.61,5205450,0,0.487669346
4/23/2015,97,6336484,0,0.369355193
6/10/2015,95.3,4828577,0,0.456923201
6/18/2014,101.35,5447375,0,0.778284485
12/23/2015,118.8,3641874,0,0.50012603
6/2/2015,96.29,4430255,0,0.956689083
9/17/2014,93.53,5747402,0,0.429568445
5/23/2014,102,4179128,0,0.665862718
1/7/2016,115.66,7477876,0,0.433072771
9/10/2015,95.25,5972880,-1,0.435363212
7/20/2015,97.49,4947041,0,0.526394505
9/29/2016,114.79,4924448,0,0.448793241
6/24/2015,96.64,3927133,0,0.11801744
4/26/2016,127.71,4081315,0,0.582901072
1/30/2017,123.02,3777994,0,0.744355374
1/25/2016,119.2,15108925,0,0.068505026
8/11/2014,93.53,4291741,0,0.764874274
